perc, mean, std, median, min, max
35, 1.6985193840504507, 6.838487450349674, 0.09293526800320251, 0.0179207809997024, 31.501596058995347
36, 2.0842274990522127, 4.389764660229921, 0.3610023695000564, 0.023954021991812624, 20.105185583001003
37, 3.87375383495164, 5.155664355092064, 1.834558296999603, 0.2252851310040569, 17.32605179400707
38, 16.925987256051304, 50.030114218165814, 2.3241290890073287, 0.3798618809960317, 233.20824909799558
39, 7.548067004949553, 8.652119103547557, 4.031040449001011, 0.1497852500033332, 36.832588064993615
40, 20.089328051399207, 27.960371802076274, 8.411752420499397, 0.22767199599184096, 98.88699191100022
41, 17.31425797309712, 23.631936331175634, 5.340623396492447, 0.18839393400412519, 93.68374290899374
42, 19.423306879099254, 27.087438815679167, 8.640367855994555, 0.36766682800953276, 102.83288508300029
43, 44.25144262994945, 74.13059478291385, 6.518238490498334, 0.5217503739986569, 232.71203146899643
44, 35.08215837774842, 55.062865253976774, 11.59923436549434, 0.06282896599441301, 203.53210086199397
45, 10.92589348404872, 13.217895496066678, 7.841655864496715, 0.24184906999289524, 62.36518608999904
46, 3.7493491850982537, 5.470931482359682, 1.9768608669983223, 0.3739407100074459, 21.05441253699246
47, 65.2364625058508, 178.8593530838002, 2.310274160001427, 0.21894227899610996, 712.7417239570059
48, 8.568693224201706, 19.2992655116054, 3.2555689540095045, 0.31393866099824663, 91.56729781199829
49, 29.60560081629883, 43.43174515842071, 6.527704548003385, 0.24081562599167228, 155.3929716769926
50, 181.24602254215134, 622.6002506430993, 10.07383688200207, 0.09104228799697012, 2881.265705454003
