perc, mean, std, median, min, max
35, 1.7317212467998615, 6.9697641329343005, 0.09681777899822919, 0.01616204099263996, 32.106945303996326
36, 2.124220294150291, 4.459637167126783, 0.3641540820026421, 0.02217397399363108, 20.39918638500967
37, 3.939480826450017, 5.236517666416966, 1.8583640139913769, 0.2261775209917687, 17.492636320996098
38, 16.922715854100534, 49.96783715827993, 2.357231921494531, 0.37978036000276916, 232.92596142100228
39, 7.476075804801075, 8.571796432754386, 4.013852279000275, 0.14679704001173377, 36.56812062500103
40, 20.06530448125195, 27.896571613433967, 8.546711616996618, 0.22997678100364283, 98.72118947100535
41, 17.322360422297788, 23.702639782262512, 5.29633176248899, 0.18601107099675573, 94.13033819200064
42, 19.347132825348673, 26.857173508200574, 8.615854191499238, 0.3747279129893286, 101.14627195100184
43, 44.161287790851205, 73.90958519268743, 6.521267242002068, 0.5176340070029255, 233.12779420398874
44, 35.01629550229918, 54.815274675935, 11.622947456504335, 0.06099759000062477, 202.20231046000845
45, 10.86361300399949, 13.156922634385802, 7.790891268006817, 0.2390188989957096, 62.12469734500337
46, 3.7406189601482764, 5.443914857907929, 1.9736477299957187, 0.370091881006374, 20.904582352988655
47, 65.23396294824707, 178.50480000668202, 2.3078272150014527, 0.21706987099605612, 708.1611029240012
48, 8.58429878114839, 19.336546965339238, 3.2249065465002786, 0.3170198509906186, 91.73558890398999
49, 29.527320438547758, 43.27831760661036, 6.544431484500819, 0.23987777000002097, 154.58046736598772
50, 180.64625264435236, 620.371281741213, 10.057950642003561, 0.08946930700039957, 2870.973028751003
